time,flux,flux_err
1559.2258317859887,,
1559.2462658606164,14541.396,4.683645
1559.266700035594,14532.373,4.6888914
1559.2871343107981,14532.83,4.6863427
1559.3075683862407,14526.386,4.684592
1559.3280025618005,14537.096,4.688646
1559.3484368375866,14531.851,4.68783
1559.3688709137277,14536.202,4.6854153
1559.3893051899868,14540.054,4.68451
1559.4097393664706,14535.59,4.6867223
1559.4301735431945,14530.357,4.689368
1559.4506077201513,14547.275,4.686583
1559.4710418973336,14543.952,4.6848006
1559.4914760746396,14543.324,4.686103
1559.511910252295,14533.807,4.685582
1559.5323444301757,14534.248,4.687267
1559.5527786081802,14540.935,4.689289
1559.5732127864176,14542.059,4.6908827
1559.5936469648805,14526.836,4.6871424
1559.6140811435835,14542.555,4.6882195
1559.6345153225193,14540.309,4.692278
1559.6549495016807,14537.9795,4.6921253
1559.675383781083,14530.513,4.690153
1559.6958178606,14541.799,4.6903877
1559.71625204046,14547.855,4.692268
1559.7366863204443,14539.481,4.6897674
1559.75712040066,14539.963,4.688871
1559.7775546811026,14533.116,4.6907783
1559.7979888617847,14543.425,4.689346
1559.8184229426988,14540.534,4.692704
1559.83885722384,14539.488,4.6907554
1559.8592914051042,14543.094,4.6928067
1559.8797254867168,14552.13,4.6895814
1559.90015976844,14546.682,4.689706
1559.920593950519,14541.533,4.69111
1559.941028232708,14541.638,4.6898494
1559.9614623151356,14550.124,4.6929016
1559.9818964977967,14547.175,4.692463
1560.0023307805677,14543.749,4.6914287
1560.0227648636937,14550.817,4.691266
1560.0431990470533,14549.132,4.695016
1560.0636333305229,14556.772,4.6916895
1560.084067414231,14551.894,4.6952815
1560.1045016981734,14552.88,4.6924324
1560.1249358823407,14550.949,4.6936054
1560.1453699667472,14549.827,4.69348
1560.1658042513882,14551.566,4.6929593
1560.186238436254,14549.189,4.692291
1560.2066725212426,14549.319,4.6908984
1560.227106806582,14557.987,4.694964
1560.2475409920298,14559.048,4.696741
1560.267975077717,14558.043,4.6944165
1560.2884093636385,14551.829,4.6928344
1560.3088435497848,14562.27,4.6933823
1560.3292777360548,14561.0205,4.69335
1560.349711922674,14552.059,4.6928916
