time,flux,flux_err
2013-04-09 17:53:54.824813,5880.4526,4.9111204
2013-04-09 18:23:20.340940,5888.189,4.910259
2013-04-09 18:52:45.865738,5884.338,4.911233
2013-04-09 19:22:11.373286,5896.6714,4.912085
2013-04-09 19:51:36.889484,5890.589,4.914835
2013-04-09 20:21:02.414362,5894.8706,4.9159694
2013-04-09 20:50:27.921971,5902.7017,4.9152184
2013-04-09 21:19:53.446889,5882.542,4.9120827
2013-04-09 21:49:18.963198,5891.8696,4.9155393
2013-04-09 22:18:44.479517,5886.599,4.9155297
2013-04-09 22:48:09.995876,5888.9893,4.9163346
2013-04-09 23:17:35.512244,5874.679,4.915434
2013-04-09 23:47:01.028644,5875.3647,4.917327
2013-04-10 00:16:26.545063,5842.339,4.912082
2013-04-10 00:45:52.061512,5823.9604,4.9115715
2013-04-10 01:15:17.577982,5836.561,4.912634
2013-04-10 01:44:43.094482,5844.669,4.9148517
2013-04-10 02:14:08.611002,5872.5923,4.9130216
2013-04-10 02:43:34.127542,5876.125,4.9191837
2013-04-10 03:12:59.644112,5878.7954,4.91644
2013-04-10 03:42:25.160702,5893.5713,4.920307
2013-04-10 04:11:50.685953,5892.3916,4.9198456
2013-04-10 04:41:16.193953,5887.9736,4.9188967
2013-04-10 05:10:41.710614,5896.2827,4.9215803
2013-04-10 05:40:07.235945,5893.849,4.918877
2013-04-10 06:09:32.744016,5885.1235,4.921217
2013-04-10 06:38:58.269387,5892.5703,4.921683
2013-04-10 07:08:23.786148,5877.4062,4.9165277
2013-04-10 07:37:49.294290,5884.922,4.919295
2013-04-10 08:07:14.819741,5878.923,4.920157
2013-04-10 08:36:40.336563,5870.628,4.916367
2013-04-10 09:06:05.844785,5863.794,4.91867
2013-04-10 09:35:31.370297,5865.27,4.9206667
2013-04-10 10:04:56.887199,5871.4155,4.9189253
2013-04-10 10:34:22.412771,5884.368,4.9240656
2013-04-10 11:03:47.921083,5890.1016,4.923586
2013-04-10 11:33:13.438056,5877.55,4.921192
2013-04-10 12:02:38.963688,5879.7764,4.9220386
2013-04-10 12:32:04.472071,5884.8716,4.921909
2013-04-10 13:01:29.989115,5888.0684,4.924489
2013-04-10 13:30:55.514827,5891.915,4.9239306
2013-04-10 14:00:21.023281,5880.9966,4.9247355
2013-04-10 14:29:46.549044,5887.0684,4.9260573
2013-04-10 14:59:12.066177,5894.812,4.9266405
2013-04-10 15:28:37.574701,5886.2993,4.923239
2013-04-10 15:58:03.100535,5889.6196,4.9269023
2013-04-10 16:27:28.617749,5865.3135,4.921561
2013-04-10 16:56:54.126343,5844.7344,4.9200673
2013-04-10 17:26:19.652247,5832.4795,4.9196386
2013-04-10 17:55:45.169531,5839.643,4.921031
2013-04-10 18:25:10.678196,5852.276,4.9208045
2013-04-10 18:54:36.204171,5867.1294,4.925491
2013-04-10 19:24:01.721525,5876.3022,4.9264965
2013-04-10 19:53:27.238900,5873.885,4.9264464
2013-04-10 20:22:52.756305,5878.068,4.925792
2013-04-10 20:52:18.273730,5891.729,4.926057
2013-04-10 21:21:43.799826,5899.824,4.932116
2013-04-10 21:51:09.308651,5893.628,4.9283943
2013-04-10 22:20:34.826156,5896.3193,4.9299436
2013-04-10 22:50:00.352312,5891.002,4.9275117
2013-04-10 23:19:25.861218,5877.445,4.928061
2013-04-10 23:48:51.387434,5890.475,4.929328
2013-04-11 00:18:16.905020,5888.9517,4.9294534
2013-04-11 00:47:42.413997,5884.2944,4.929269
2013-04-11 01:17:07.940283,5873.6685,4.929333
2013-04-11 01:46:33.457939,5870.176,4.9272914
2013-04-11 02:15:58.966986,5873.4937,4.9288845
2013-04-11 02:45:24.493343,5881.0957,4.930724
2013-04-11 03:14:50.011080,5885.501,4.930591
2013-04-11 03:44:15.528837,5877.3384,4.9305916
2013-04-11 04:13:41.046614,5882.6543,4.9307127
2013-04-11 04:43:06.564421,5891.783,4.932135
2013-04-11 05:41:57.600106,5887.437,4.932247
2013-04-11 06:11:23.117984,5891.794,4.933154
2013-04-11 06:40:48.644522,5901.2896,4.9351945
2013-04-11 07:10:14.153800,5896.3755,4.931833
2013-04-11 07:39:39.671748,5895.4785,4.931629
2013-04-11 08:09:05.198366,5882.013,4.941595
2013-04-11 11:05:38.306679,5813.4478,4.9379983
2013-04-11 11:35:03.816178,5861.5977,4.9428153
2013-04-11 12:04:29.342978,5868.111,4.9451756
2013-04-11 12:33:54.861157,5873.735,4.9481173
2013-04-11 13:03:20.388007,5878.73,4.9435306
2013-04-11 13:32:45.897597,5882.6724,4.944376
2013-04-11 14:02:11.415847,5887.411,4.9452944
2013-04-11 14:31:36.942767,5878.8047,4.9471846
2013-04-11 15:01:02.452427,5869.4023,4.948066
2013-04-11 15:30:27.970747,5899.731,4.9481235
2013-04-11 15:59:53.497738,5895.0083,4.9461446
2013-04-11 16:29:19.007469,5870.293,4.9442472
2013-04-11 16:58:44.525859,5879.426,4.943966
2013-04-11 17:28:10.052920,5879.7534,4.9439106
2013-04-11 17:57:35.562721,5869.606,4.9397645
2013-04-11 18:27:01.089822,5871.477,4.9378133
2013-04-11 18:56:26.608314,5879.141,4.943397
2013-04-11 19:25:52.126825,5868.499,4.93673
2013-04-11 19:55:17.645357,5867.8657,4.939347
2013-04-11 20:24:43.163918,5878.734,4.937813
2013-04-11 20:54:08.682501,5885.1045,4.942799
2013-04-11 21:23:34.201102,5880.9443,4.938121
2013-04-11 21:52:59.719724,5895.8755,4.9441786
2013-04-11 22:22:25.247016,5881.7173,4.936859
2013-04-11 22:51:50.757059,5884.212,4.9405513
2013-04-11 23:21:16.275752,5887.78,4.937919
2013-04-11 23:50:41.794474,5900.705,4.943235
2013-04-12 00:20:07.313217,5893.0913,4.940659
2013-04-12 00:49:32.831990,5875.4717,4.9375305
2013-04-12 01:18:58.359423,5880.7783,4.936764
2013-04-12 01:48:23.869596,5881.4297,4.9375486
2013-04-12 02:17:49.388429,5841.628,4.9290366
2013-04-12 02:47:14.915933,5834.911,4.931582
2013-04-12 03:16:40.426176,5871.036,4.939465
2013-04-12 03:46:05.953730,5875.897,4.937719
2013-04-12 04:15:31.472654,5864.913,4.9337273
2013-04-12 04:44:56.982968,5881.6416,4.937068
2013-04-12 05:14:22.510592,5879.956,4.9371963
2013-04-12 05:43:48.029587,5883.339,4.937416
2013-04-12 06:13:13.539971,5884.9233,4.9361587
2013-04-12 06:42:39.067666,5889.102,4.9387083
2013-04-12 07:12:04.586730,5901.2417,4.945994
2013-04-12 07:41:30.114465,5892.772,4.937983
2013-04-12 08:10:55.624940,5895.9204,4.938704
2013-04-12 08:40:21.144085,5891.651,4.9415174
2013-04-12 09:09:46.671890,5890.099,4.940274
2013-04-12 09:39:12.182436,5881.106,4.9340425
2013-04-12 10:08:37.701641,5885.0713,4.9377837
2013-04-12 10:38:03.229517,5879.4917,4.9335628
2013-04-12 11:07:28.740132,5873.418,4.936584
2013-04-12 11:36:54.259409,5875.0527,4.931409
2013-04-12 12:06:19.787354,5872.6167,4.9307513
2013-04-12 12:35:45.306681,5867.686,4.9305253
2013-04-12 13:05:10.826026,5880.693,4.937244
2013-04-12 13:34:36.345403,5881.896,4.9341288
2013-04-12 14:04:01.856160,5881.2793,4.934933
2013-04-12 14:33:27.384216,5889.41,4.938053
2013-04-12 15:02:52.903653,5891.653,4.9337697
2013-04-12 15:32:18.414480,5898.683,4.9376388
2013-04-12 16:01:43.942607,5886.968,4.9350376
2013-04-12 16:31:09.462114,5892.6514,4.935266
2013-04-12 17:00:34.990292,5888.239,4.93961
2013-04-12 17:30:00.501209,5891.384,4.933191
2013-04-12 17:59:26.020787,5883.79,4.935165
2013-04-12 18:28:51.549035,5877.573,4.9306335
2013-04-12 18:58:17.060012,5870.3022,4.9303904
2013-04-12 19:27:42.579661,5831.7803,4.926055
2013-04-12 19:57:08.107979,5831.734,4.926125
2013-04-12 20:26:33.619037,5842.5933,4.928239
2013-04-12 20:55:59.147386,5866.6084,4.9300685
2013-04-12 21:25:24.667134,5877.1562,4.9346232
2013-04-12 21:54:50.178253,5888.4336,4.933012
2013-04-12 22:24:15.706682,5890.2607,4.9335957
2013-04-12 22:53:41.226491,5895.798,4.935392
2013-04-12 23:23:06.737689,5884.4863,4.9332266
2013-04-12 23:52:32.266179,5886.876,4.9318304
2013-04-13 00:21:57.786058,5904.6255,4.9382505
2013-04-13 00:51:23.305958,5881.6475,4.9325337
2013-04-13 01:20:48.825887,5883.943,4.932745
2013-04-13 01:50:14.345837,5889.872,4.9383473
2013-04-13 02:19:39.874447,5892.5503,4.9383206
2013-04-13 02:49:05.385797,5875.7065,4.9307656
2013-04-13 03:18:30.905817,5871.392,4.9312224
2013-04-13 03:47:56.434497,5871.0464,4.931308
2013-04-13 04:17:21.954558,5872.839,4.9311495
2013-04-13 04:46:47.465999,5874.1396,4.9315963
2013-04-13 05:16:12.994749,5877.4067,4.9307923
2013-04-13 05:45:38.506240,5895.078,4.938199
2013-04-13 06:15:04.035031,5889.4546,4.933881
