time,flux,flux_err
2013-04-09 17:55:40.555332,6023.6504,4.651519
2013-04-09 18:25:06.061449,6013.5015,4.6470222
2013-04-09 18:54:31.576216,6026.7417,4.648528
2013-04-09 19:23:57.073716,6010.2017,4.648752
2013-04-09 19:53:22.579868,6010.2812,4.6477766
2013-04-09 20:22:48.094670,6008.2334,4.652108
2013-04-09 20:52:13.592206,6017.6406,4.652236
2013-04-09 21:21:39.107031,6018.404,4.654071
2013-04-09 21:51:04.613228,6010.977,4.6544476
2013-04-09 22:20:30.119438,6018.0938,4.6562157
2013-04-09 22:49:55.625659,6013.1772,4.6552153
2013-04-09 23:19:21.131889,6018.579,4.656737
2013-04-09 23:48:46.638134,6019.372,4.65661
2013-04-10 00:18:12.144390,6013.576,4.6554728
2013-04-10 00:47:37.650655,6009.644,4.6560225
2013-04-10 01:17:03.156931,6013.6235,4.6545343
2013-04-10 01:46:28.663221,6019.4414,4.657957
2013-04-10 02:15:54.169522,6018.7285,4.6568575
2013-04-10 02:45:19.675833,6014.7773,4.6579485
2013-04-10 03:14:45.182156,6014.403,4.656387
2013-04-10 03:44:10.688492,6010.6084,4.6592245
2013-04-10 04:13:36.203478,6023.002,4.6608806
2013-04-10 04:43:01.701197,6019.0864,4.660175
2013-04-10 05:12:27.207565,6019.4795,4.6613784
2013-04-10 05:41:52.722584,6014.515,4.6594944
2013-04-10 06:11:18.220335,6016.6694,4.661611
2013-04-10 06:40:43.735378,6023.4624,4.6628013
2013-04-10 07:10:09.241792,6019.5684,4.659064
2013-04-10 07:39:34.739579,6017.4526,4.662204
2013-04-10 08:09:00.254658,6010.2993,4.6614494
2013-04-10 08:38:25.761107,6023.3867,4.6632795
2013-04-10 09:07:51.258926,6027.531,4.661623
2013-04-10 09:37:16.774037,6010.1714,4.6633782
2013-04-10 10:06:42.280519,6021.9966,4.663642
2013-04-10 10:36:07.795653,6021.8853,4.6614575
2013-04-10 11:05:33.293518,6010.6265,4.662589
2013-04-10 11:34:58.800035,6034.2163,4.665425
2013-04-10 12:04:24.315204,6024.485,4.663934
2013-04-10 12:33:49.813101,6026.177,4.6628046
2013-04-10 13:03:15.319654,6023.997,4.6636825
2013-04-10 13:32:40.834855,6014.7607,4.6593394
2013-04-10 14:02:06.332788,6024.9165,4.66551
2013-04-10 14:31:31.848013,6025.8115,4.6637173
2013-04-10 15:00:57.354607,6031.862,4.6645675
2013-04-10 15:30:22.852575,6026.0376,4.665166
2013-04-10 15:59:48.367833,6030.182,4.6633577
2013-04-10 16:29:13.874462,6027.966,4.667358
2013-04-10 16:58:39.372463,6026.473,4.6641636
2013-04-10 17:28:04.887756,6026.8574,4.6644216
2013-04-10 17:57:30.394418,6022.7295,4.668093
2013-04-10 18:26:55.892454,6021.559,4.6684146
2013-04-10 18:56:21.407779,6021.9277,4.665482
2013-04-10 19:25:46.914477,6026.68,4.6681604
2013-04-10 19:55:12.421185,6020.389,4.6666627
2013-04-10 20:24:37.927906,6014.9644,4.6627154
2013-04-10 20:54:03.434636,6025.3857,4.6674914
2013-04-10 21:23:28.950017,6024.511,4.6661296
2013-04-10 21:52:54.448131,6025.9653,4.6697073
2013-04-10 22:22:19.954896,6025.929,4.667377
2013-04-10 22:51:45.470310,6024.36,4.6685686
2013-04-10 23:21:10.968458,6026.5244,4.6679344
2013-04-10 23:50:36.483897,6030.0405,4.668756
2013-04-11 00:20:01.990705,6019.9946,4.6654935
2013-04-11 00:49:27.488884,6019.739,4.6679893
2013-04-11 01:18:53.004358,6021.445,4.6681995
2013-04-11 01:48:18.511199,6023.6216,4.6682653
2013-04-11 02:17:44.009413,6017.65,4.666864
2013-04-11 02:47:09.524917,6029.3545,4.668718
2013-04-11 03:16:35.031794,6021.586,4.6679816
2013-04-11 03:46:00.538683,6023.255,4.666595
2013-04-11 04:15:26.045579,6031.183,4.669296
2013-04-11 04:44:51.552489,6020.332,4.667968
2013-04-11 05:43:42.566339,6021.4683,4.66673
2013-04-11 06:13:08.073284,6022.854,4.6694536
2013-04-11 06:42:33.588878,6019.148,4.6683626
2013-04-11 07:11:59.087203,6025.251,4.667053
2013-04-11 07:41:24.594180,6018.286,4.66821
2013-04-11 08:10:50.109807,6026.0117,4.67117
2013-04-11 11:07:23.151961,6019.8716,4.4917154
2013-04-11 11:36:48.650386,6026.061,4.6705832
2013-04-11 12:06:14.166102,6022.1587,4.669944
2013-04-11 12:35:39.673189,6025.593,4.6711893
2013-04-11 13:05:05.188927,6019.718,4.6713996
2013-04-11 13:34:30.687395,6022.734,4.674192
2013-04-11 14:03:56.194515,6021.7554,4.6725273
2013-04-11 14:33:21.710286,6017.6704,4.671111
2013-04-11 15:02:47.208789,6019.1597,4.670528
2013-04-11 15:32:12.715939,6024.204,4.6731896
2013-04-11 16:01:38.231745,6019.9736,4.6723404
2013-04-11 16:31:03.730279,6020.3145,4.671061
2013-04-11 17:00:29.237464,6018.643,4.67075
2013-04-11 17:29:54.753303,6018.579,4.6737847
2013-04-11 17:59:20.251869,6018.7065,4.6714964
2013-04-11 18:28:45.767730,6022.23,4.6735325
2013-04-11 18:58:11.274958,6020.79,4.673754
2013-04-11 19:27:36.782200,6015.2065,4.6711893
2013-04-11 19:57:02.289450,6016.0264,4.671367
2013-04-11 20:26:27.796714,6021.6,4.6720443
2013-04-11 20:55:53.303986,6022.1562,4.671793
2013-04-11 21:25:18.811272,6020.685,4.6729546
2013-04-11 21:54:44.318566,6026.2476,4.671423
2013-04-11 22:24:09.834512,6023.932,4.6723113
2013-04-11 22:53:35.333191,6020.011,4.6716194
2013-04-11 23:23:00.840518,6020.5654,4.672599
2013-04-11 23:52:26.347858,6033.5024,4.6744614
2013-04-12 00:21:51.855207,6020.2705,4.6721725
2013-04-12 00:51:17.362569,6022.4194,4.6737576
2013-04-12 01:20:42.878580,6023.8623,4.6713214
2013-04-12 01:50:08.377322,6011.6055,4.6694593
