time,flux,flux_err
2013-04-09 17:55:26.566263,928072.75,25.524136
2013-04-09 18:24:52.070392,928017.4,25.525658
2013-04-09 18:54:17.583169,928108.56,25.52426
2013-04-09 19:23:43.078683,928178.1,25.537657
2013-04-09 19:53:08.582851,928141.7,25.536388
2013-04-09 20:22:34.095669,928088.7,25.533674
2013-04-09 20:51:59.591223,928064.56,25.534777
2013-04-09 21:21:25.104072,928108.7,25.535038
2013-04-09 21:50:50.608290,928126.9,25.525995
2013-04-09 22:20:16.112524,928132.7,25.529112
2013-04-09 22:49:41.616768,928174.56,25.539202
2013-04-09 23:19:07.121026,928207.5,25.528753
2013-04-09 23:48:32.625300,928167.5,25.537815
2013-04-10 00:17:58.129590,928153.5,25.533861
2013-04-10 00:47:23.633888,928267.44,25.545265
2013-04-10 01:16:49.138198,928230.56,25.543613
2013-04-10 01:46:14.642522,928253.0,25.545166
2013-04-10 02:15:40.146861,928332.0,25.55374
2013-04-10 02:45:05.651216,928262.56,25.545809
2013-04-10 03:14:31.155580,928279.25,25.545471
2013-04-10 03:43:56.659954,928349.56,25.555292
2013-04-10 04:13:22.172989,928355.9,25.550415
2013-04-10 04:42:47.668754,928265.44,25.550074
2013-04-10 05:12:13.173168,928304.8,25.55976
2013-04-10 05:41:38.686244,928400.7,25.563042
2013-04-10 06:11:04.182044,928401.4,25.551428
2013-04-10 06:40:29.695143,928354.5,25.555231
2013-04-10 07:09:55.199614,928337.7,25.544628
2013-04-10 07:39:20.695454,928375.06,25.55368
2013-04-10 08:08:46.208594,928335.8,25.562164
2013-04-10 08:38:11.713102,928455.9,25.549658
2013-04-10 09:07:37.208985,928347.5,25.55206
2013-04-10 09:37:02.722160,928435.3,25.557943
2013-04-10 10:06:28.226711,928387.7,25.554686
2013-04-10 10:35:53.739911,928367.06,25.551872
2013-04-10 11:05:19.235847,928426.56,25.55344
2013-04-10 11:34:44.740433,928422.56,25.544783
2013-04-10 12:04:10.253676,928486.2,25.55037
2013-04-10 12:33:35.749649,928382.44,25.543568
2013-04-10 13:03:01.254275,928412.0,25.56061
2013-04-10 13:32:26.767556,928412.3,25.549973
2013-04-10 14:01:52.263570,928418.8,25.542625
2013-04-10 14:31:17.776879,928447.1,25.555418
2013-04-10 15:00:43.281555,928505.75,25.556932
2013-04-10 15:30:08.777609,928405.0,25.552485
2013-04-10 15:59:34.290955,928455.56,25.559637
2013-04-10 16:28:59.795674,928457.44,25.557796
2013-04-10 16:58:25.291766,928533.6,25.559639
2013-04-10 17:27:50.805150,928369.0,25.564917
2013-04-10 17:57:16.309909,928506.4,25.55981
2013-04-10 18:26:41.806038,928501.06,25.56449
2013-04-10 18:56:07.319463,928483.5,25.567017
2013-04-10 19:25:32.824260,928400.75,25.558804
2013-04-10 19:54:58.329067,928423.94,25.564896
2013-04-10 20:24:23.833892,928455.5,25.56325
2013-04-10 20:53:49.338726,928421.25,25.564186
2013-04-10 21:23:14.852216,928412.25,25.549105
2013-04-10 21:52:40.348436,928463.8,25.56003
2013-04-10 22:22:05.853310,928390.8,25.557993
2013-04-10 22:51:31.366841,928434.3,25.563028
