time,flux,flux_err
2013-04-09 17:54:24.968825,12516.697,4.28562
2013-04-09 18:23:50.492658,12524.84,4.2894073
2013-04-09 18:53:16.025150,12516.744,4.294365
2013-04-09 19:22:41.540382,12520.647,4.2951508
2013-04-09 19:52:07.064275,12520.401,4.2941837
2013-04-09 20:21:32.596828,12518.709,4.2927604
2013-04-09 20:50:58.112121,12511.171,4.2942595
2013-04-09 21:20:23.644714,12515.446,4.293007
2013-04-09 21:49:49.168697,12518.297,4.2974133
2013-04-09 22:19:14.692690,12520.9795,4.296068
2013-04-09 22:48:40.216704,12519.861,4.296472
2013-04-09 23:18:05.740747,12529.359,4.3001
2013-04-09 23:47:31.264800,12528.981,4.302757
2013-04-10 00:16:56.788874,12515.564,4.298458
2013-04-10 00:46:22.312978,12525.783,4.3035064
2013-04-10 01:15:47.837092,12517.748,4.3012033
2013-04-10 01:45:13.361226,12524.211,4.3033886
2013-04-10 02:14:38.885390,12517.123,4.3041787
2013-04-10 02:44:04.409564,12514.935,4.30459
2013-04-10 03:13:29.933769,12527.4,4.3027887
2013-04-10 03:42:55.457983,12521.114,4.3060694
2013-04-10 04:12:20.990868,12517.174,4.3022366
2013-04-10 04:41:46.506483,12520.284,4.3086576
2013-04-10 05:11:12.030767,12523.123,4.3077984
2013-04-10 05:40:37.563712,12523.521,4.3097014
2013-04-10 06:10:03.079388,12523.952,4.308349
2013-04-10 06:39:28.612373,12524.813,4.3100047
2013-04-10 07:08:54.136728,12524.395,4.3092575
2013-04-10 07:38:19.652474,12525.176,4.310683
2013-04-10 08:07:45.185519,12528.242,4.311934
2013-04-10 08:37:10.709935,12525.055,4.311323
2013-04-10 09:06:36.225741,12524.77,4.313713
2013-04-10 09:36:01.758846,12529.79,4.3117247
2013-04-10 10:05:27.283323,12521.983,4.3108044
2013-04-10 10:34:52.816468,12518.772,4.3129187
2013-04-10 11:04:18.332355,12525.7,4.313189
2013-04-10 11:33:43.856891,12524.19,4.3124933
2013-04-10 12:03:09.390098,12522.364,4.313385
2013-04-10 12:32:34.906044,12515.647,4.314209
