time,flux,flux_err
2013-04-09 17:54:51.326136,6726.6416,3.7866466
2013-04-09 18:24:16.831888,6721.269,3.7916062
2013-04-09 18:53:42.346295,6720.171,3.787473
2013-04-09 19:23:07.843443,6719.176,3.7875726
2013-04-09 19:52:33.349251,6717.611,3.7903984
2013-04-09 20:21:58.863709,6722.009,3.790633
2013-04-09 20:51:24.360912,6722.2656,3.7926068
2013-04-09 21:20:49.875405,6730.4946,3.7949755
2013-04-09 21:50:15.381278,6725.324,3.793833
2013-04-09 22:19:40.887172,6726.922,3.7987137
2013-04-09 22:49:06.393080,6727.806,3.7952862
2013-04-09 23:18:31.899003,6721.2305,3.7972538
2013-04-09 23:47:57.404947,6725.7554,3.7990785
2013-04-10 00:17:22.910906,6736.9395,3.7992928
2013-04-10 00:46:48.416885,6731.238,3.800726
2013-04-10 01:16:13.922879,6720.415,3.80282
2013-04-10 01:45:39.428888,6733.7188,3.8002295
2013-04-10 02:15:04.934917,6729.666,3.8044322
2013-04-10 02:44:30.440961,6733.8486,3.8058653
2013-04-10 03:13:55.947025,6721.712,3.8013008
2013-04-10 03:43:21.453104,6728.634,3.8052695
2013-04-10 04:12:46.967844,6723.7295,3.8047788
2013-04-10 04:42:12.465319,6724.1313,3.8030698
2013-04-10 05:11:37.971448,6726.0107,3.8069978
2013-04-10 05:41:03.486238,6731.4517,3.8080773
2013-04-10 06:10:28.983763,6728.443,3.8047981
2013-04-10 06:39:54.498583,6726.644,3.8108003
2013-04-10 07:09:20.004783,6726.0405,3.8066564
2013-04-10 07:38:45.502364,6721.2935,3.808246
2013-04-10 08:08:11.017239,6730.757,3.8083014
2013-04-10 08:37:36.523489,6730.5864,3.8060853
2013-04-10 09:07:02.021120,6731.3784,3.8102086
2013-04-10 09:36:27.536045,6730.216,3.8098495
2013-04-10 10:05:53.042346,6730.3896,3.8107145
2013-04-10 10:35:18.557306,6722.6704,3.8096523
2013-04-10 11:04:44.055002,6727.1772,3.8114862
2013-04-10 11:34:09.561359,6727.8936,3.8111782
2013-04-10 12:03:35.076369,6733.738,3.8144658
2013-04-10 12:33:00.574116,6732.5967,3.8093095
2013-04-10 13:02:26.080522,6732.107,3.8142152
2013-04-10 13:31:51.595583,6731.9897,3.8130808
2013-04-10 14:01:17.093385,6733.8394,3.8118427
2013-04-10 14:30:42.608477,6733.147,3.8154051
2013-04-10 15:00:08.114953,6730.0024,3.8129883
2013-04-10 15:29:33.612800,6729.2837,3.8128204
2013-04-10 15:58:59.127952,6740.503,3.8168678
2013-04-10 16:28:24.634474,6727.344,3.8134704
2013-04-10 16:57:50.132376,6730.9937,3.8153899
2013-04-10 17:27:15.647573,6731.3765,3.8163972
2013-04-10 17:56:41.154150,6733.889,3.8142715
2013-04-10 18:26:06.652103,6732.0103,3.8154616
2013-04-10 18:55:32.167350,6724.286,3.8142905
2013-04-10 19:24:57.673978,6728.677,3.815433
2013-04-10 19:54:23.180620,6729.7896,3.8161595
2013-04-10 20:23:48.687283,6725.1064,3.81409
2013-04-10 20:53:14.193956,6731.014,3.8144624
2013-04-10 21:22:39.709294,6740.1836,3.8197136
2013-04-10 21:52:05.207362,6733.613,3.8169703
2013-04-10 22:21:30.714095,6730.937,3.8156972
2013-04-10 22:50:56.229479,6727.3,3.8178947
2013-04-10 23:20:21.727602,6732.3105,3.815425
2013-04-10 23:49:47.243020,6727.5854,3.8163552
2013-04-11 00:19:12.749814,6726.1533,3.8160582
2013-04-11 00:48:38.247988,6730.7764,3.8168962
2013-04-11 01:18:03.763456,6724.651,3.81694
2013-04-11 01:47:29.270305,6736.67,3.8166978
2013-04-11 02:16:54.768529,6735.761,3.8180354
2013-04-11 02:46:20.284048,6736.0107,3.8167696
2013-04-11 03:15:45.790947,6734.533,3.8174481
2013-04-11 03:45:11.297862,6730.4536,3.816428
2013-04-11 04:14:36.804791,6723.709,3.8178673
2013-04-11 04:44:02.311740,6725.092,3.8146026
2013-04-11 05:42:53.325684,6738.4624,3.8176281
2013-04-11 06:12:18.832684,6732.1147,3.8197498
2013-04-11 06:41:44.348339,6735.298,3.8166215
2013-04-11 07:11:09.846734,6728.596,3.8178802
2013-04-11 07:40:35.353779,6729.5947,3.8170931
2013-04-11 08:10:00.869489,6759.0464,3.7812603
2013-04-11 11:06:33.912236,6709.3374,3.1878521
2013-04-11 11:35:59.410777,6735.9644,3.8122225
2013-04-11 12:05:24.926618,6733.463,3.8242087
2013-04-11 12:34:50.433834,6720.702,3.8156087
2013-04-11 13:04:15.949710,6725.786,3.8186576
2013-04-11 13:33:41.448322,6777.8027,3.8367708
2013-04-11 14:03:06.955588,6722.502,3.8216043
2013-04-11 14:32:32.471514,6732.1284,3.820842
2013-04-11 15:01:57.970176,6740.9165,3.826879
2013-04-11 15:31:23.477492,6724.614,3.820215
2013-04-11 16:00:48.993464,6724.1006,3.8249583
2013-04-11 16:30:14.492176,6727.518,3.8225932
2013-04-11 16:59:39.999547,6727.0864,3.8237739
2013-04-11 17:29:05.515570,6740.172,3.8270662
2013-04-11 17:58:31.014332,6736.7466,3.8238425
2013-04-11 18:27:56.530389,6723.5947,3.8228831
2013-04-11 18:57:22.037826,6741.746,3.823308
2013-04-11 19:26:47.545274,6740.892,3.8254204
2013-04-11 19:56:13.052741,6729.287,3.8238292
2013-04-11 20:25:38.560228,6725.7046,3.821209
2013-04-11 20:55:04.067731,6721.7563,3.821813
2013-04-11 21:24:29.575248,6755.8774,3.8300323
2013-04-11 21:53:55.082782,6727.439,3.8207276
2013-04-11 22:23:20.598974,6726.1284,3.8223724
2013-04-11 22:52:46.097902,6729.729,3.8214014
2013-04-11 23:22:11.605486,6725.14,3.8203855
2013-04-11 23:51:37.113089,6727.4224,3.8220756
2013-04-12 00:21:02.620707,6729.1953,3.820797
2013-04-12 00:50:28.128341,6726.0933,3.8224201
2013-04-12 01:19:53.644634,6730.294,3.8217304
2013-04-12 01:49:19.143662,6725.0737,3.821458
2013-04-12 02:18:44.651346,6727.8633,3.8216
2013-04-12 02:48:10.167685,6724.1177,3.8217812
2013-04-12 03:17:35.666764,6739.4873,3.8231208
2013-04-12 03:47:01.183138,6726.709,3.8221893
2013-04-12 04:16:26.690892,6720.7437,3.8210905
2013-04-12 04:45:52.190016,6730.165,3.8217015
2013-04-12 05:15:17.706441,6728.7974,3.8223176
2013-04-12 05:44:43.214240,6728.7734,3.8218021
2013-04-12 06:14:08.713419,6728.966,3.8202944
2013-04-12 06:43:34.229894,6733.3696,3.8222673
2013-04-12 07:12:59.737743,6728.5454,3.8217385
2013-04-12 07:42:25.254248,6726.866,3.82163
2013-04-12 08:11:50.753493,6725.051,3.8217506
2013-04-12 08:41:16.261393,6731.646,3.8216436
2013-04-12 09:10:41.777948,6732.009,3.82106
2013-04-12 09:40:07.277243,6730.9683,3.821535
2013-04-12 10:09:32.785193,6733.2407,3.8229783
2013-04-12 10:38:58.301799,6724.9917,3.8216844
2013-04-12 11:08:23.801139,6732.1978,3.8220413
2013-04-12 11:37:49.309140,6733.383,3.8228357
2013-04-12 12:07:14.825795,6727.6045,3.8217752
2013-04-12 12:36:40.333831,6730.6807,3.8217762
2013-04-12 13:06:05.841877,6732.7695,3.8213377
2013-04-12 13:35:31.349943,6724.859,3.820904
2013-04-12 14:04:56.849384,6732.722,3.8219268
2013-04-12 14:34:22.366120,6722.289,3.8199284
2013-04-12 15:03:47.874236,6740.8296,3.822705
2013-04-12 15:33:13.373728,6733.265,3.8221807
2013-04-12 16:02:38.890514,6728.45,3.8217719
2013-04-12 16:32:04.398680,6730.9224,3.8216946
2013-04-12 17:01:29.915497,6723.602,3.8211513
2013-04-12 17:30:55.415053,6729.236,3.8215463
2013-04-12 18:00:20.923265,6734.4336,3.8230255
2013-04-12 18:29:46.440137,6727.492,3.8211665
2013-04-12 18:59:11.939744,6732.1743,3.8217604
2013-04-12 19:28:37.448006,6725.621,3.8213696
2013-04-12 19:58:02.964924,6729.4316,3.8218443
2013-04-12 20:27:28.464580,6726.8154,3.821348
2013-04-12 20:56:53.981533,6725.9614,3.8215408
2013-04-12 21:26:19.489861,6728.4614,3.8217347
2013-04-12 21:55:44.989563,6731.1113,3.822013
2013-04-12 22:25:10.506565,6726.9443,3.8212047
2013-04-12 22:54:36.014938,6732.2803,3.820515
2013-04-12 23:24:01.514691,6734.9917,3.8217342
2013-04-12 23:53:27.031744,6728.0093,3.8218038
2013-04-13 00:22:52.540167,6728.362,3.821798
2013-04-13 00:52:18.048610,6721.784,3.8208265
2013-04-13 01:21:43.557068,6733.458,3.8227599
2013-04-13 01:51:09.065547,6732.499,3.8215995
2013-04-13 02:20:34.582675,6728.0386,3.8213968
2013-04-13 02:50:00.082543,6731.4023,3.8211784
2013-04-13 03:19:25.591067,6728.3857,3.8207886
2013-04-13 03:48:51.108245,6743.6323,3.823602
2013-04-13 04:18:16.616804,6733.0015,3.8223474
2013-04-13 04:47:42.116738,6736.558,3.8223517
2013-04-13 05:17:07.633967,6733.1763,3.8218515
2013-04-13 05:46:33.133931,6725.606,3.8214762
2013-04-13 06:15:58.651190,6732.071,3.82143
2013-04-13 06:45:24.159829,6730.516,3.8208776
2013-04-13 07:14:49.659844,6730.726,3.821112
2013-04-13 07:44:15.177153,6727.379,3.8216422
2013-04-13 08:13:40.685842,6729.843,3.820871
2013-04-13 08:43:06.185902,6725.52,3.8204863
2013-04-13 09:12:31.703262,6734.557,3.8224385
2013-04-13 09:41:57.212002,6730.8604,3.8195302
2013-04-13 10:11:22.712112,6732.7227,3.8218656
2013-04-13 10:40:48.229517,6729.5596,3.8220444
2013-04-13 11:10:13.738301,6729.836,3.8210132
2013-04-13 11:39:39.255742,6725.348,3.8208
2013-04-13 12:09:04.755917,6726.37,3.8208985
2013-04-13 12:38:30.264752,6737.245,3.8209758
2013-04-13 13:07:55.782238,6726.261,3.8207529
2013-04-13 13:37:21.282464,6725.703,3.8212235
2013-04-13 14:06:46.791344,6725.1826,3.8200111
2013-04-13 14:36:12.308885,6733.3564,3.8202538
2013-04-13 15:05:37.809155,6726.408,3.820753
2013-04-13 15:35:03.326726,6729.157,3.8207562
2013-04-13 16:04:28.835673,6729.572,3.818661
2013-04-13 16:33:54.344633,6724.174,3.8176033
2013-04-13 17:03:19.853610,6726.919,3.820991
2013-04-13 17:32:45.362606,6734.6797,3.8215292
2013-04-13 18:02:10.871617,6727.042,3.8198562
2013-04-13 18:31:36.380644,6727.376,3.8208246
2013-04-13 19:01:01.889686,6731.0996,3.8195262
2013-04-13 19:30:27.398742,6725.9,3.8205752
2013-04-13 19:59:52.916459,6730.794,3.821875
2013-04-13 20:29:18.416911,6736.0615,3.8197188
2013-04-13 20:58:43.926017,6729.3613,3.821512
2013-04-13 21:28:09.435140,6730.889,3.8215377
2013-04-13 21:57:34.944277,6732.3066,3.819224
2013-04-13 22:27:00.462074,6732.46,3.820051
2013-04-13 22:56:25.962606,6727.2,3.8196743
2013-04-13 23:25:51.471794,6730.4087,3.8216429
2013-04-13 23:55:16.989636,6727.9434,3.8200886
2013-04-14 00:24:42.490214,6739.3057,3.8225374
2013-04-14 00:54:08.008092,6729.465,3.8213744
2013-04-14 01:23:33.517344,6731.3545,3.8205724
2013-04-14 01:52:59.017967,6724.009,3.8194299
2013-04-14 02:22:24.535890,6737.4155,3.8212378
2013-04-14 02:51:50.045193,6727.549,3.820937
2013-04-14 03:21:15.545866,6729.5933,3.8211489
2013-04-14 03:50:41.063840,6734.3955,3.821686
2013-04-14 04:20:06.573188,6730.6196,3.8212268
2013-04-14 05:18:57.591929,6727.1743,3.8211355
2013-04-14 05:48:23.101323,6736.3643,3.8207219
2013-04-14 06:17:48.619377,6734.334,3.8220363
2013-04-14 06:47:14.120166,6740.297,3.8242323
2013-04-14 07:16:39.629605,6724.834,3.8202343
2013-04-14 07:46:05.147704,6730.2427,3.8214285
2013-04-14 08:15:30.657183,6728.516,3.8205805
2013-04-14 08:44:56.158032,6729.7915,3.8210402
2013-04-14 09:14:21.676181,6724.69,3.820662
2013-04-14 09:43:47.185700,6732.494,3.821536
2013-04-14 10:13:12.695240,6727.4087,3.819848
2013-04-14 10:42:38.204795,6721.664,3.8194532
2013-04-14 11:12:03.714369,6725.585,3.8210044
2013-04-14 11:41:29.223954,6721.993,3.819358
2013-04-14 12:10:54.733559,6730.0713,3.8214002
2013-04-14 12:40:20.243173,6734.0312,3.8205423
2013-04-14 13:09:45.752809,6736.45,3.8225455
2013-04-14 13:39:11.262459,6722.9346,3.820797
2013-04-14 14:08:36.780769,6729.3403,3.8188825
2013-04-14 14:38:02.281809,6727.109,3.8208928
2013-04-14 15:07:27.791505,6735.7344,3.819963
2013-04-14 15:36:53.309860,6726.857,3.820315
2013-04-14 16:06:18.810951,6728.937,3.8206248
2013-04-14 16:35:44.320696,6728.4756,3.8216705
2013-04-14 17:05:09.839097,6722.0244,3.8208363
2013-04-14 17:34:35.340233,6733.3774,3.819735
2013-04-14 18:04:00.850024,6731.2676,3.820081
2013-04-14 18:33:26.368474,6727.558,3.8211384
2013-04-14 19:02:51.869661,6729.7495,3.8199337
2013-04-14 19:32:17.388137,6731.2466,3.8202195
2013-04-14 20:01:42.897998,6733.0376,3.8204944
2013-04-14 20:31:08.399230,6732.837,3.82035
2013-04-14 21:00:33.917756,6729.0015,3.8199198
2013-04-14 21:29:59.427657,6727.863,3.8191185
2013-04-14 21:59:24.937579,6726.462,3.8184354
2013-04-14 22:28:50.447516,6738.046,3.8217878
2013-04-14 22:58:15.957463,6729.041,3.8196516
2013-04-14 23:27:41.476070,6736.187,3.8192093
2013-04-14 23:57:06.986052,6730.3525,3.8185472
2013-04-15 00:26:32.487414,6728.603,3.8185172
2013-04-15 00:55:58.006066,6734.1426,3.819829
2013-04-15 01:25:23.516093,6732.63,3.8207724
2013-04-15 01:54:49.017501,6720.588,3.8188367
2013-04-15 02:24:14.536203,6736.881,3.8205333
2013-04-15 02:53:40.046276,6718.539,3.8183467
2013-04-15 03:23:05.547728,6725.835,3.8188188
2013-04-15 03:52:31.066481,6728.1353,3.818723
2013-04-15 04:21:56.567964,6729.3423,3.8201282
2013-04-15 04:51:22.086742,6732.1836,3.8183053
2013-04-15 05:20:47.596900,6731.6064,3.8166041
2013-04-15 05:50:13.098428,6732.756,3.820167
2013-04-15 06:19:38.617256,6722.4688,3.818157
2013-04-15 06:49:04.127460,6728.2954,3.8185155
2013-04-15 07:18:29.629033,6730.5767,3.8181221
2013-04-15 07:47:55.147906,6728.879,3.8170826
2013-04-15 08:17:20.658160,6729.6924,3.817914
2013-04-15 08:46:46.177063,6732.33,3.8172603
2013-04-15 09:16:11.678702,6730.066,3.8191745
2013-04-15 09:45:37.189001,6731.237,3.817754
2013-04-15 10:15:02.707950,6728.9814,3.8189712
2013-04-15 10:44:28.209639,6728.0166,3.8194332
2013-04-15 11:13:53.719983,6738.817,3.8189323
2013-04-15 11:43:19.238977,6733.1387,3.820001
2013-04-15 12:12:44.740712,6724.501,3.8175611
2013-04-15 12:42:10.251106,6725.7314,3.8186328
2013-04-15 13:11:35.770150,6733.2915,3.8176243
2013-04-15 13:41:01.280570,6737.895,3.8197906
2013-04-15 14:10:26.791005,6724.6934,3.8192542
2013-04-15 14:39:52.301459,6735.9272,3.8175714
2013-04-15 15:09:17.811924,6733.1646,3.8192172
2013-04-15 15:38:43.322409,6724.013,3.8188744
2013-04-15 16:08:08.832909,6729.779,3.8170366
2013-04-15 16:37:34.343424,6725.1377,3.8181062
2013-04-15 17:06:59.862590,6725.1235,3.8187761
2013-04-15 17:36:25.364495,6729.6377,3.8181014
2013-04-15 18:05:50.883700,6727.8354,3.8166509
2013-04-15 18:35:16.394276,6734.434,3.8159587
2013-04-15 19:04:41.896226,6722.0005,3.8166115
