ID,Long,Fecha_inicio,Fecha_final
8505670,64793.0,2009-05-13 00:17:17.614476,2013-05-11 12:01:31.579456
9214713,64798.0,2009-05-13 00:17:42.496980,2013-05-11 12:02:04.007484
11911929,60446.0,2009-05-02 00:55:58.219421,2013-01-11 15:17:27.475422
7588436,65261.0,2009-05-02 00:56:58.438552,2013-05-11 12:02:47.893109
6521542,64794.0,2009-05-13 00:17:54.730992,2013-05-11 12:02:02.967676
9468296,64797.0,2009-05-13 00:17:26.101475,2013-05-11 12:01:46.729737
4466356,64796.0,2009-05-13 00:17:58.954284,2013-05-11 12:01:59.094224
8223655,64792.0,2009-05-13 00:18:01.944411,2013-05-11 12:02:20.485289
7135549,64794.0,2009-05-13 00:17:19.313712,2013-05-11 12:01:26.387888
10337258,65283.0,2009-05-02 00:56:02.784087,2013-05-11 12:01:57.628832
3110937,64794.0,2009-05-13 00:18:17.760428,2013-05-11 12:02:15.725309
8807057,64792.0,2009-05-13 00:18:07.207609,2013-05-11 12:02:30.070207
3547760,64796.0,2009-05-13 00:18:02.728967,2013-05-11 12:01:59.809546
11019739,51502.0,2009-05-13 00:17:49.462684,2013-05-11 12:02:24.071392
5551504,64797.0,2009-05-13 00:17:28.936714,2013-05-11 12:01:29.600964
5217574,54970.0,2009-12-19 21:31:54.537869,2013-05-11 12:01:14.125955
9770983,64797.0,2009-05-13 00:17:30.626053,2013-05-11 12:01:53.715106
5310435,65267.0,2009-05-02 00:55:28.783869,2013-05-11 12:01:07.412297
8394475,65268.0,2009-05-02 00:55:15.477916,2013-05-11 12:01:01.809818
3834317,65262.0,2009-05-02 00:57:02.772737,2013-05-11 12:02:43.136260
6034834,64797.0,2009-05-13 00:18:09.126659,2013-05-11 12:02:17.536977
12407623,64796.0,2009-05-13 00:17:12.692591,2013-05-11 12:01:52.522718
8098300,65263.0,2009-05-02 00:56:08.397112,2013-05-11 12:01:55.772722
7870250,64792.0,2009-05-13 00:18:36.020599,2013-05-11 12:02:59.574508
10973664,64792.0,2009-05-13 00:17:26.571116,2013-05-11 12:01:56.984240
5956656,64797.0,2009-05-13 00:18:02.664533,2013-05-11 12:02:09.393652
9489524,65266.0,2009-05-02 00:55:14.639332,2013-05-11 12:01:04.562225
6604328,64794.0,2009-05-13 00:17:55.393108,2013-05-11 12:02:04.430764
5816165,54970.0,2009-12-19 21:31:56.744536,2013-05-11 12:01:18.378635
6043538,64798.0,2009-05-13 00:17:53.654625,2013-05-11 12:01:59.410838
2010152,65264.0,2009-05-02 00:56:38.926488,2013-05-11 12:02:14.394080
4143755,65268.0,2009-05-02 00:56:51.660537,2013-05-11 12:02:31.699906
11624249,64795.0,2009-05-13 00:16:46.282686,2013-05-11 12:01:16.614123
3644738,64796.0,2009-05-13 00:18:08.194809,2013-05-11 12:02:06.675094
12071037,64797.0,2009-05-13 00:16:51.062789,2013-05-11 12:01:25.319697
9971475,52204.0,2009-05-02 00:55:20.011775,2013-05-11 12:01:11.641242
12016267,65263.0,2009-05-02 00:55:39.637320,2013-05-11 12:01:40.069080
8081482,64792.0,2009-05-13 00:18:22.231909,2013-05-11 12:02:43.813851
7204981,64793.0,2009-05-13 00:17:41.432673,2013-05-11 12:01:50.951605
2444412,65264.0,2009-05-02 00:56:29.430180,2013-05-11 12:02:04.881584
4947726,64797.0,2009-05-13 00:17:25.027592,2013-05-11 12:01:22.939759
8364115,64794.0,2009-05-13 00:17:43.703280,2013-05-11 12:02:00.206304
7115785,64794.0,2009-05-13 00:17:53.475788,2013-05-11 12:02:04.367483
4384652,51817.0,2009-05-13 00:17:35.787934,2013-05-11 12:01:32.574075
8367113,64794.0,2009-05-13 00:17:37.287061,2013-05-11 12:01:52.892286
5000179,64794.0,2009-05-13 00:18:20.398736,2013-05-11 12:02:26.005544
4274071,51817.0,2009-05-13 00:17:47.042037,2013-05-11 12:01:44.772583
5177065,65263.0,2009-05-02 00:56:41.022342,2013-05-11 12:02:22.656347
11913073,65265.0,2009-05-02 00:55:54.554419,2013-05-11 12:01:55.317147
3836453,65268.0,2009-05-02 00:56:57.291365,2013-05-11 12:02:37.065427
5963222,65267.0,2009-05-02 00:56:13.713765,2013-05-11 12:01:55.578373
6929016,50173.0,2009-05-13 00:18:28.448682,2013-04-08 11:01:40.261254
3732035,64799.0,2009-05-13 00:18:35.961627,2013-05-11 12:02:39.429103
10735564,50857.0,2010-03-21 00:15:20.707793,2013-05-11 12:01:41.376307
5955321,64797.0,2009-05-13 00:18:05.037444,2013-05-11 12:02:12.198591
5193659,51813.0,2009-05-13 00:17:47.019728,2013-05-11 12:01:48.307538
9291748,63169.0,2009-06-20 06:21:41.353226,2013-05-11 12:01:30.217596
10865043,64793.0,2009-05-13 00:17:13.985508,2013-05-11 12:01:41.869283
9655792,64793.0,2009-05-13 00:17:18.046841,2013-05-11 12:01:38.800216
11508644,64792.0,2009-05-13 00:17:13.344719,2013-05-11 12:01:45.950950
6349881,64792.0,2009-05-13 00:18:21.532114,2013-05-11 12:02:33.917385
9641041,65261.0,2009-05-02 00:56:22.579161,2013-05-11 12:02:16.309374
10094670,51735.0,2009-05-13 00:16:53.779985,2013-05-11 12:01:14.576066
2014991,65264.0,2009-05-02 00:56:31.440107,2013-05-11 12:02:06.286372
3354846,50193.0,2009-06-20 06:22:37.255095,2013-05-11 12:01:44.524605
9635606,64792.0,2009-05-13 00:18:09.355777,2013-05-11 12:02:38.542431
10471515,65283.0,2009-05-02 00:55:54.155779,2013-05-11 12:01:49.081183
7281399,64794.0,2009-05-13 00:17:50.269499,2013-05-11 12:02:01.433124
9604563,51732.0,2009-05-13 00:17:01.159275,2013-05-11 12:01:19.766163
5091614,64794.0,2009-05-13 00:18:13.369062,2013-05-11 12:02:18.245377
9159242,64793.0,2009-05-13 00:17:25.977989,2013-05-11 12:01:44.475051
10686930,51733.0,2009-05-13 00:16:47.067091,2013-05-11 12:01:10.755862
3449870,52095.0,2009-05-02 00:56:18.313448,2013-01-11 15:16:11.519739
5080636,50173.0,2009-05-13 00:18:37.135489,2013-04-08 11:01:31.871111
9873869,65263.0,2009-05-02 00:56:51.695730,2013-05-11 12:02:48.863301
3355104,50193.0,2009-06-20 06:22:37.456060,2013-05-11 12:01:44.199258
3231137,65263.0,2009-05-02 00:56:36.138150,2013-05-11 12:02:13.311505
5385491,65266.0,2009-05-02 00:55:43.537676,2013-05-11 12:01:22.693750
11709124,64797.0,2009-05-13 00:17:26.748756,2013-05-11 12:02:03.061452
9665503,51732.0,2009-05-13 00:17:00.558725,2013-05-11 12:01:19.465787
6665695,64794.0,2009-05-13 00:18:44.933455,2013-05-11 12:03:03.970350
9950316,64814.0,2009-05-13 00:17:30.918739,2013-05-11 12:01:55.706955
5819801,65267.0,2009-05-02 00:55:33.793832,2013-05-11 12:01:13.669553
5288744,51814.0,2009-05-13 00:17:35.708886,2013-05-11 12:01:36.040282
4678171,64797.0,2009-05-13 00:17:28.478640,2013-05-11 12:01:25.441483
10287242,50107.0,2009-06-20 06:21:24.725595,2013-05-11 12:01:25.168741
5090803,65263.0,2009-05-02 00:56:38.777766,2013-05-11 12:02:20.033456
8009350,64792.0,2009-05-13 00:18:30.013500,2013-05-11 12:02:53.034069
12602568,64795.0,2009-05-13 00:17:14.272672,2013-05-11 12:01:56.183986
7812990,64792.0,2009-05-13 00:18:02.665469,2013-05-11 12:02:18.933814
6035124,64797.0,2009-05-13 00:18:08.783128,2013-05-11 12:02:16.949787
6046540,64798.0,2009-05-13 00:17:48.143359,2013-05-11 12:01:53.304171
8110733,65262.0,2009-05-02 00:55:42.066265,2013-05-11 12:01:28.284850
6681546,64793.0,2009-05-13 00:18:07.310736,2013-05-11 12:02:18.933799
5706592,64798.0,2009-05-13 00:17:55.535081,2013-05-11 12:01:59.984470
11601584,51504.0,2009-05-13 00:17:43.339331,2013-05-11 12:02:21.656641
7672215,65261.0,2009-05-02 00:56:34.356094,2013-05-11 12:02:22.269007
5211922,64797.0,2009-05-13 00:17:22.748828,2013-05-11 12:01:21.493082
7445445,64793.0,2009-05-13 00:17:47.076638,2013-05-11 12:01:58.741280
8107115,64794.0,2009-05-13 00:17:22.905234,2013-05-11 12:01:35.305999
4862924,64797.0,2009-05-13 00:17:21.540224,2013-05-11 12:01:18.574144
3757590,51817.0,2009-05-13 00:17:50.650306,2013-05-11 12:01:47.067419
5695904,64794.0,2009-05-13 00:18:14.471601,2013-05-11 12:02:22.279025
9958962,64793.0,2009-05-13 00:17:13.086493,2013-05-11 12:01:35.204581
6591789,64792.0,2009-05-13 00:18:17.666534,2013-05-11 12:02:30.378534
10879899,52202.0,2009-05-02 00:55:19.499067,2013-05-11 12:01:14.165786
4831728,64794.0,2009-05-13 00:18:08.552120,2013-05-11 12:02:11.349093
7032421,64794.0,2009-05-13 00:17:52.343658,2013-05-11 12:02:02.827952
9020114,64798.0,2009-05-13 00:17:39.949599,2013-05-11 12:01:59.667438
8560940,64794.0,2009-05-13 00:17:37.425594,2013-05-11 12:01:54.162606
11673686,65264.0,2009-05-02 00:55:20.982186,2013-05-11 12:01:18.986801
12418724,64797.0,2009-05-13 00:16:46.505632,2013-05-11 12:01:23.284401
11192998,64793.0,2009-05-13 00:17:12.612728,2013-05-11 12:01:42.947260
5653152,63174.0,2009-06-20 06:22:03.435967,2013-05-11 12:01:08.425632
10064591,65260.0,2009-05-02 00:56:24.948772,2013-05-11 12:02:20.642739
12647757,64795.0,2009-05-13 00:17:12.933180,2013-05-11 12:01:54.664779
5385439,64797.0,2009-05-13 00:17:23.148071,2013-05-11 12:01:22.757157
5174492,65263.0,2009-05-02 00:56:46.702869,2013-05-11 12:02:28.810724
9114508,54969.0,2009-12-19 21:32:32.223633,2013-05-11 12:01:06.984410
9475697,65262.0,2009-05-02 00:55:39.913968,2013-05-11 12:01:30.469083
8915379,54971.0,2009-12-19 21:32:34.847251,2013-05-11 12:00:58.295074
4253860,65263.0,2009-05-02 00:56:41.750341,2013-05-11 12:02:21.324218
6674908,64792.0,2009-05-13 00:18:21.446186,2013-05-11 12:02:35.696857
3765771,51817.0,2009-05-13 00:17:39.553021,2013-05-11 12:01:34.694283
3865815,52286.0,2009-05-02 00:56:02.202698,2013-05-11 12:01:38.702229
9110357,65266.0,2009-05-02 00:55:25.542967,2013-05-11 12:01:14.360904
9032900,64793.0,2009-05-13 00:17:16.013851,2013-05-11 12:01:32.741121
5895083,65266.0,2009-05-02 00:55:46.419128,2013-05-11 12:01:26.993031
8957954,64793.0,2009-05-13 00:17:27.132861,2013-05-11 12:01:44.683298
8559796,65263.0,2009-05-02 00:56:08.266913,2013-05-11 12:01:57.161273
6119877,63173.0,2009-06-20 06:22:29.261174,2013-05-11 12:02:09.003353
3219995,64794.0,2009-05-13 00:18:37.141765,2013-05-11 12:02:38.545503
7190639,65262.0,2009-05-02 00:56:32.026616,2013-05-11 12:02:18.288985
6047853,64793.0,2009-05-13 00:17:45.983393,2013-05-11 12:01:50.728988
9177629,64797.0,2009-05-13 00:16:52.388552,2013-05-11 12:01:07.875725
4055774,63172.0,2009-06-20 06:22:44.832886,2013-05-11 12:02:06.548365
8355239,64792.0,2009-05-13 00:18:03.495820,2013-05-11 12:02:23.088627
2989706,64794.0,2009-05-13 00:18:09.651208,2013-05-11 12:02:05.993480
9551430,54969.0,2009-12-19 21:32:39.422533,2013-05-11 12:01:02.743679
7416016,64793.0,2009-05-13 00:18:48.539270,2013-05-11 12:03:12.397382
8949512,64798.0,2009-05-13 00:17:43.530228,2013-05-11 12:02:03.399808
8979500,60447.0,2009-05-02 00:55:18.584573,2013-01-11 15:17:17.450084
9943009,64791.0,2009-05-13 00:17:49.298352,2013-05-11 12:02:16.998160
9210738,64792.0,2009-05-13 00:17:51.713869,2013-05-11 12:02:15.006876
8240123,54966.0,2009-12-19 21:32:04.547526,2013-05-11 12:01:40.498378
9216810,65267.0,2009-05-02 00:56:07.544879,2013-05-11 12:01:58.660611
8300828,64794.0,2009-05-13 00:17:38.810690,2013-05-11 12:01:54.278084
11134079,64792.0,2009-05-13 00:17:29.444607,2013-05-11 12:02:01.490499
6515335,64797.0,2009-05-13 00:18:04.928553,2013-05-11 12:02:14.883366
10863608,63169.0,2009-06-20 06:21:28.604271,2013-05-11 12:01:45.547686
6424561,50173.0,2009-05-13 00:18:31.004804,2013-04-08 11:01:38.461942
8022244,64794.0,2009-05-13 00:17:55.465749,2013-05-11 12:02:11.796435
8611832,64792.0,2009-05-13 00:18:11.062114,2013-05-11 12:02:33.751182
10292238,51735.0,2009-05-13 00:16:54.765581,2013-05-11 12:01:16.918165
8879427,64793.0,2009-05-13 00:17:49.709353,2013-05-11 12:02:10.093234
3341934,64796.0,2009-05-13 00:18:08.494657,2013-05-11 12:02:05.958457
7755636,65262.0,2009-05-02 00:56:06.989847,2013-05-11 12:01:53.132827
8321314,64797.0,2009-05-13 00:17:02.799192,2013-05-11 12:01:14.266402
8655354,64799.0,2009-05-13 00:16:46.038355,2013-05-11 12:00:57.802140
12058204,64797.0,2009-05-13 00:17:25.268810,2013-05-11 12:02:04.297799
7287995,64793.0,2009-05-13 00:17:38.562481,2013-05-11 12:01:48.113278
3654095,51817.0,2009-05-13 00:17:54.452387,2013-05-11 12:01:50.808310
4679687,54969.0,2009-12-19 21:31:45.904241,2013-05-11 12:01:23.433135
8295671,64794.0,2009-05-13 00:17:49.181857,2013-05-11 12:02:06.107387
10937029,51733.0,2009-05-13 00:16:48.326886,2013-05-11 12:01:13.691571
5025234,52283.0,2009-05-02 00:55:58.102127,2013-05-11 12:01:36.951861
3229028,65263.0,2009-05-02 00:56:39.801116,2013-05-11 12:02:17.102495
5513012,50173.0,2009-05-13 00:18:40.467698,2013-04-08 11:01:39.904753
7008149,54966.0,2009-12-19 21:31:20.929492,2013-05-11 12:03:06.033868
5285607,52283.0,2009-05-02 00:56:01.510904,2013-05-11 12:01:41.154430
6783732,64793.0,2009-05-13 00:17:40.996274,2013-05-11 12:01:48.549545
9279669,64798.0,2009-05-13 00:17:36.942062,2013-05-11 12:01:57.942704
6032318,64794.0,2009-05-13 00:18:14.312710,2013-05-11 12:02:23.582323
3352751,52286.0,2009-05-02 00:56:12.143124,2013-05-11 12:01:48.052282
7131760,64794.0,2009-05-13 00:17:25.029403,2013-05-11 12:01:32.459067
4245897,65261.0,2009-05-02 00:56:59.294422,2013-05-11 12:02:40.144383
7539277,64794.0,2009-05-13 00:17:26.720844,2013-05-11 12:01:36.305902
3632089,64799.0,2009-05-13 00:18:33.049080,2013-05-11 12:02:35.413308
11904151,51973.0,2009-05-02 00:56:22.258513,2013-05-11 12:02:25.054714
8848271,64799.0,2009-05-13 00:16:44.927955,2013-05-11 12:00:57.778128
9513865,64792.0,2009-05-13 00:18:07.137684,2013-05-11 12:02:35.024480
6516529,64797.0,2009-05-13 00:18:02.903941,2013-05-11 12:02:12.496741
4659405,51813.0,2009-05-13 00:17:53.102294,2013-05-11 12:01:53.264591
3328052,54971.0,2009-12-19 21:31:05.420825,2013-05-11 12:02:36.239757
11506654,64792.0,2009-05-13 00:17:18.447926,2013-05-11 12:01:51.847575
4736569,54966.0,2009-12-19 21:31:17.845964,2013-05-11 12:02:24.473909
5369827,52282.0,2009-05-02 00:56:06.514347,2013-05-11 12:01:46.660970
8548069,64792.0,2009-05-13 00:18:08.849624,2013-05-11 12:02:30.502256
11147814,64795.0,2009-05-13 00:16:57.193897,2013-05-11 12:01:25.157429
5181455,64794.0,2009-05-13 00:18:09.432179,2013-05-11 12:02:13.774706
8848104,64799.0,2009-05-13 00:16:45.000627,2013-05-11 12:00:58.060628
9115681,65266.0,2009-05-02 00:55:16.103946,2013-05-11 12:01:04.883936
3545135,65265.0,2009-05-02 00:56:27.226370,2013-05-11 12:02:04.438316
10854546,64793.0,2009-05-13 00:17:37.216542,2013-05-11 12:02:08.876118
9221398,65266.0,2009-05-02 00:55:57.264146,2013-05-11 12:01:47.893756
5077629,50173.0,2009-05-13 00:18:45.232005,2013-04-08 11:01:41.151744
10928043,64795.0,2009-05-13 00:17:04.310535,2013-05-11 12:01:31.538212
10470993,64814.0,2009-05-13 00:17:23.554627,2013-05-11 12:01:50.381633
8881169,64798.0,2009-05-13 00:17:45.940645,2013-05-11 12:02:05.838411
6694186,65263.0,2009-05-02 00:56:11.696853,2013-05-11 12:01:55.394817
8242681,64794.0,2009-05-13 00:17:22.177980,2013-05-11 12:01:35.296088
3852872,65265.0,2009-05-02 00:56:22.626888,2013-05-11 12:02:00.175037
10730703,64814.0,2009-05-13 00:17:24.309672,2013-05-11 12:01:52.719956
3561464,52286.0,2009-05-02 00:56:02.045276,2013-05-11 12:01:37.959950
7433585,64793.0,2009-05-13 00:18:06.253098,2013-05-11 12:02:21.376390
8973129,64797.0,2009-05-13 00:17:01.962308,2013-05-11 12:01:17.063065
10004738,64791.0,2009-05-13 00:17:43.058313,2013-05-11 12:02:10.307935
7612691,54965.0,2009-12-19 21:31:56.999714,2013-05-11 12:01:49.158631
11443757,51972.0,2009-05-02 00:56:28.804344,2013-05-11 12:02:30.072385
11032227,64793.0,2009-05-13 00:17:14.366395,2013-05-11 12:01:43.697397
7294743,65263.0,2009-05-02 00:55:49.578913,2013-05-11 12:01:33.803726
7901016,64794.0,2009-05-13 00:17:24.004866,2013-05-11 12:01:35.191274
4914737,64794.0,2009-05-13 00:18:16.935699,2013-05-11 12:02:21.326923
9818732,64792.0,2009-05-13 00:18:04.049720,2013-05-11 12:02:33.544862
12009347,64797.0,2009-05-13 00:17:26.012670,2013-05-11 12:02:04.680904
10425070,51735.0,2009-05-13 00:16:50.757571,2013-05-11 12:01:13.201611
7282154,54966.0,2009-12-19 21:31:49.875804,2013-05-11 12:01:59.820721
11125797,51502.0,2009-05-13 00:17:53.657431,2013-05-11 12:02:29.995439
8573193,64793.0,2009-05-13 00:17:12.018570,2013-05-11 12:01:25.629137
7659389,54965.0,2009-12-19 21:31:25.944049,2013-05-11 12:03:07.385681
9945280,64791.0,2009-05-13 00:17:42.580545,2013-05-11 12:02:09.017284
9301506,54969.0,2009-12-19 21:32:32.006415,2013-05-11 12:01:11.454397
9579789,64792.0,2009-05-13 00:17:50.923388,2013-05-11 12:02:16.634415
11854636,51504.0,2009-05-13 00:17:42.620727,2013-05-11 12:02:22.886883
6384840,54969.0,2009-12-19 21:31:59.340031,2013-05-11 12:01:22.884319
6387557,64797.0,2009-05-13 00:17:15.474556,2013-05-11 12:01:18.516191
6309763,64797.0,2009-05-13 00:17:14.495392,2013-05-11 12:01:17.345436
9394953,65261.0,2009-05-02 00:56:27.687160,2013-05-11 12:02:20.989015
8142787,64793.0,2009-05-13 00:18:40.922654,2013-05-11 12:03:07.233449
6265961,50173.0,2009-05-13 00:18:34.776771,2013-04-08 11:01:40.674986
8488381,64793.0,2009-05-13 00:17:54.367304,2013-05-11 12:02:13.073154
4830859,64794.0,2009-05-13 00:18:09.998078,2013-05-11 12:02:13.112735
10873260,51731.0,2009-05-13 00:17:00.350066,2013-05-11 12:01:26.462232
10220950,51731.0,2009-05-13 00:17:02.938439,2013-05-11 12:01:25.654214
10545066,51731.0,2009-05-13 00:17:06.114403,2013-05-11 12:01:30.941713
4861784,54969.0,2009-12-19 21:31:48.850412,2013-05-11 12:01:20.197819
10619192,51733.0,2009-05-13 00:16:51.188473,2013-05-11 12:01:14.817930
9839081,64793.0,2009-05-13 00:17:13.280638,2013-05-11 12:01:34.832420
4753561,51813.0,2009-05-13 00:17:49.073780,2013-05-11 12:01:48.817002
11954842,51973.0,2009-05-02 00:56:18.130775,2013-05-11 12:02:20.716627
10809888,51731.0,2009-05-13 00:16:59.664252,2013-05-11 12:01:25.523789
7024222,65262.0,2009-05-02 00:56:32.024413,2013-05-11 12:02:17.899397
5775129,50173.0,2009-05-13 00:18:26.256349,2013-04-08 11:01:26.088407
8129189,65268.0,2009-05-02 00:55:13.836384,2013-05-11 12:00:59.343044
5289854,50190.0,2009-06-20 06:22:18.844111,2013-05-11 12:01:34.354891
5019567,52282.0,2009-05-02 00:56:06.225363,2013-05-11 12:01:45.434642
9640123,64792.0,2009-05-13 00:17:52.816800,2013-05-11 12:02:19.294079
7259298,64792.0,2009-05-13 00:18:36.541809,2013-05-11 12:02:56.428810
2849140,64794.0,2009-05-13 00:18:14.612658,2013-05-11 12:02:11.161954
8418018,64792.0,2009-05-13 00:18:11.801599,2013-05-11 12:02:33.143481
4150539,64794.0,2009-05-13 00:18:16.696936,2013-05-11 12:02:18.134884
3833007,64793.0,2009-05-13 00:18:42.012268,2013-05-11 12:02:46.844121
5542983,52283.0,2009-05-02 00:56:02.409572,2013-05-11 12:01:42.651660
6751874,64794.0,2009-05-13 00:18:45.171314,2013-05-11 12:03:04.803297
5438099,54966.0,2009-12-19 21:31:23.078354,2013-05-11 12:02:24.079519
4634135,50173.0,2009-05-13 00:18:43.669290,2013-04-08 11:01:35.131353
7117126,64794.0,2009-05-13 00:17:51.209546,2013-05-11 12:02:01.694272
8868657,63168.0,2009-06-20 06:22:13.265203,2013-05-11 12:02:43.111607
8229361,64794.0,2009-05-13 00:17:49.454989,2013-05-11 12:02:06.009015
7938496,60684.0,2009-05-13 00:18:36.939855,2013-05-11 12:03:00.777318
5308663,54970.0,2009-12-19 21:31:57.904095,2013-05-11 12:01:09.643994
3644601,64796.0,2009-05-13 00:18:08.518807,2013-05-11 12:02:06.970979
10196493,64791.0,2009-05-13 00:17:52.888244,2013-05-11 12:02:23.005208
9549471,64797.0,2009-05-13 00:16:49.107982,2013-05-11 12:01:06.296205
12010534,64796.0,2009-05-13 00:17:22.867586,2013-05-11 12:02:00.907096
9910828,51735.0,2009-05-13 00:16:53.223983,2013-05-11 12:01:12.873674
11069176,65261.0,2009-05-02 00:56:42.491878,2013-05-11 12:02:43.348480
9285568,54965.0,2009-12-19 21:32:13.946183,2013-05-11 12:01:43.804024
7132542,64794.0,2009-05-13 00:17:23.852825,2013-05-11 12:01:31.201668
12306699,64796.0,2009-05-13 00:17:15.246696,2013-05-11 12:01:54.498240
9205938,64792.0,2009-05-13 00:18:08.148762,2013-05-11 12:02:34.124138
7434875,64793.0,2009-05-13 00:18:03.833849,2013-05-11 12:02:18.286616
7812455,64792.0,2009-05-13 00:18:04.175690,2013-05-11 12:02:20.573606
8750043,65267.0,2009-05-02 00:56:14.437765,2013-05-11 12:02:04.404671
3732821,64799.0,2009-05-13 00:18:34.315347,2013-05-11 12:02:37.388600
9528430,65266.0,2009-05-02 00:55:58.449434,2013-05-11 12:01:50.077756
9851943,51735.0,2009-05-13 00:16:52.061582,2013-05-11 12:01:11.417805
5957181,64797.0,2009-05-13 00:18:01.321622,2013-05-11 12:02:08.092935
7175184,65263.0,2009-05-02 00:57:13.228927,2013-05-11 12:03:03.176767
9839062,54965.0,2009-12-19 21:32:24.309268,2013-05-11 12:01:34.865246
9536836,64793.0,2009-05-13 00:17:11.121814,2013-05-11 12:01:30.214107
5738496,64798.0,2009-05-13 00:17:08.778233,2013-05-11 12:01:08.569754
9340411,65267.0,2009-05-02 00:56:08.101786,2013-05-11 12:01:59.693325
10187159,64792.0,2009-05-13 00:18:18.823126,2013-05-11 12:02:54.302373
6695622,64793.0,2009-05-13 00:17:45.114729,2013-05-11 12:01:52.774750
6062929,64797.0,2009-05-13 00:17:22.097443,2013-05-11 12:01:24.260139
3348082,64795.0,2009-05-13 00:17:59.224520,2013-05-11 12:01:55.335513
7971389,64794.0,2009-05-13 00:17:20.622024,2013-05-11 12:01:31.882656
7825899,64793.0,2009-05-13 00:17:38.534751,2013-05-11 12:01:51.007571
10601284,64814.0,2009-05-13 00:17:21.165845,2013-05-11 12:01:48.610466
2442359,64795.0,2009-05-13 00:18:12.656443,2013-05-11 12:02:08.058403
9391506,64792.0,2009-05-13 00:18:07.974100,2013-05-11 12:02:35.147453
9534832,63169.0,2009-06-20 06:21:40.316177,2013-05-11 12:01:34.582528
4049901,65263.0,2009-05-02 00:56:40.523934,2013-05-11 12:02:19.536682
5633259,51814.0,2009-05-13 00:17:33.679416,2013-05-11 12:01:35.521470
5024476,52283.0,2009-05-02 00:55:58.831211,2013-05-11 12:01:37.725210
11769890,64794.0,2009-05-13 00:16:58.233491,2013-05-11 12:01:31.004949
6509282,51594.0,2009-05-02 00:56:43.121758,2013-01-11 15:16:21.053010
10384962,64792.0,2009-05-13 00:18:15.924550,2013-05-11 12:02:52.337271
