ID,Long,Fecha_inicio,Fecha_final
10963242,51502.0,2009-05-13 00:17:57.131803,2013-05-11 12:02:32.899945
7847927,64797.0,2009-05-13 00:17:01.721538,2013-05-11 12:01:10.300272
7950644,64792.0,2009-05-13 00:18:02.731431,2013-05-11 12:02:19.708827
10028140,51732.0,2009-05-13 00:16:58.225394,2013-05-11 12:01:19.144337
3962440,51817.0,2009-05-13 00:17:53.242376,2013-05-11 12:01:50.520208
11408935,64795.0,2009-05-13 00:17:03.162477,2013-05-11 12:01:33.822134
12647577,64795.0,2009-05-13 00:17:13.217502,2013-05-11 12:01:55.282749
3545840,65265.0,2009-05-02 00:56:26.044391,2013-05-11 12:02:03.201531
8773948,64797.0,2009-05-13 00:17:00.398089,2013-05-11 12:01:13.997624
5196851,52283.0,2009-05-02 00:56:03.451062,2013-05-11 12:01:42.863568
3447722,64795.0,2009-05-13 00:18:01.763221,2013-05-11 12:01:58.357980
11521793,64795.0,2009-05-13 00:16:45.430850,2013-05-11 12:01:14.813534
11351454,54964.0,2009-12-19 21:32:37.264121,2013-05-11 12:01:47.057549
12401863,65266.0,2009-05-02 00:56:06.281458,2013-05-11 12:02:10.198267
3548044,64796.0,2009-05-13 00:18:02.068510,2013-05-11 12:01:59.239555
7907423,64796.0,2009-05-13 00:17:13.181594,2013-05-11 12:01:23.324246
7046035,64794.0,2009-05-13 00:17:27.473566,2013-05-11 12:01:34.892730
9761199,64791.0,2009-05-13 00:17:54.105547,2013-05-11 12:02:21.322121
6699368,64793.0,2009-05-13 00:17:39.338880,2013-05-11 12:01:46.363038
10216045,64793.0,2009-05-13 00:17:11.468809,2013-05-11 12:01:34.896080
10917681,64792.0,2009-05-13 00:17:28.077264,2013-05-11 12:01:58.478452
9088780,66896.0,2009-05-13 00:17:35.936827,2013-05-11 12:01:55.511108
11657891,64797.0,2009-05-13 00:17:28.222254,2013-05-11 12:02:04.289503
6149553,64797.0,2009-05-13 00:17:13.997920,2013-05-11 12:01:16.060633
9517242,64792.0,2009-05-13 00:17:54.695164,2013-05-11 12:02:20.461805
5730445,54970.0,2009-12-19 21:31:55.890819,2013-05-11 12:01:19.254870
7033713,54966.0,2009-12-19 21:31:47.784063,2013-05-11 12:02:00.126727
8264402,64799.0,2009-05-13 00:16:48.623761,2013-05-11 12:00:58.580588
9347899,64793.0,2009-05-13 00:17:22.596716,2013-05-11 12:01:41.988893
8547537,64792.0,2009-05-13 00:18:10.309563,2013-05-11 12:02:32.323972
10070468,64791.0,2009-05-13 00:17:37.127567,2013-05-11 12:02:03.533736
3129238,52286.0,2009-05-02 00:56:11.277291,2013-05-11 12:01:46.686383
4252322,64794.0,2009-05-13 00:18:21.998516,2013-05-11 12:02:24.626619
12116380,64794.0,2009-05-13 00:16:58.491033,2013-05-11 12:01:34.196600
10426656,51735.0,2009-05-13 00:16:48.035819,2013-05-11 12:01:10.560535
2437488,64794.0,2009-05-13 00:18:18.769787,2013-05-11 12:02:15.032658
8813698,64793.0,2009-05-13 00:17:48.288359,2013-05-11 12:02:08.035331
7918652,65266.0,2009-05-02 00:55:21.652002,2013-05-11 12:01:06.599198
11296045,65261.0,2009-05-02 00:55:55.179189,2013-05-11 12:01:53.239973
1025986,65264.0,2009-05-02 00:56:36.927585,2013-05-11 12:02:10.792838
8460634,65268.0,2009-05-02 00:55:12.927017,2013-05-11 12:00:59.518953
6593363,65261.0,2009-05-02 00:56:40.737250,2013-05-11 12:02:26.184089
4247807,54964.0,2009-12-19 21:31:12.018969,2013-05-11 12:02:34.778907
5211199,65266.0,2009-05-02 00:55:43.750630,2013-05-11 12:01:22.489297
11017901,51971.0,2009-05-02 00:56:31.026571,2013-05-11 12:02:30.573413
3660924,51817.0,2009-05-13 00:17:44.466775,2013-05-11 12:01:39.777703
