time,flux,flux_err
1559.2257478818574,,
1559.2461819025848,8536.655,3.7900445
1559.2666160235458,8536.063,3.790861
1559.2870502448495,8533.746,3.7914686
1559.307484266159,8537.892,3.7906206
1559.3279183878185,8540.997,3.7925928
1559.3483526097043,8529.214,3.7910469
1559.3687866318287,8539.225,3.7919323
1559.3892208541874,8537.92,3.7913847
1559.409654976771,8535.288,3.791416
1559.4300890995946,8536.739,3.7902548
1559.450523222651,8535.792,3.7926621
1559.4709573459331,8533.688,3.7917933
1559.4913914693389,8537.671,3.7906103
1559.5118255930938,8544.354,3.7936873
1559.5322597170743,8531.551,3.7917569
1559.552693841295,8537.931,3.7926245
1559.573127965632,8533.539,3.7914894
1559.593562090311,8539.065,3.791686
1559.6139962152301,8542.164,3.7937381
1559.6344303402657,8538.298,3.7926993
1559.6548644656432,8536.93,3.7939706
1559.6752986912616,8529.43,3.791438
1559.6957327169948,8546.526,3.7929268
1559.7161668430708,8536.182,3.7911105
1559.7366010692713,8534.7,3.7926068
1559.7570350958194,8540.494,3.7924864
1559.7774693224783,8531.429,3.7909477
1559.7979034494929,8537.536,3.792525
1559.8183374766231,8534.085,3.791304
1559.8387717039805,8535.073,3.7913866
1559.8592058316935,8530.538,3.7918146
1559.8796398595223,8542.762,3.7923155
1559.900074087578,8536.762,3.7920387
1559.9205082159897,8539.62,3.7942662
1559.9409424445112,8536.812,3.7928426
1559.9613764732712,8536.416,3.792151
1559.9818106022649,8537.837,3.7931688
1560.0022448314849,8539.437,3.7936263
1560.0226788609434,8535.293,3.792734
1560.0431129906356,8534.708,3.7922373
1560.063547220554,8527.107,3.7918818
1560.083981250711,8536.699,3.7922976
1560.1044154811025,8539.005,3.7941806
1560.1248496117187,8542.593,3.7943408
1560.1452836425742,8546.091,3.7927332
1560.165717873664,8532.33,3.7919834
1560.1861520048624,8538.194,3.7930229
1560.2065860364164,8529.595,3.7923768
1560.2270202682048,8532.259,3.7935777
1560.2474544001016,8541.657,3.7936678
1560.267888432354,8539.3955,3.7929265
1560.2883226647245,8538.34,3.7942219
1560.3087567974362,8541.023,3.7931883
1560.3291909302716,8533.626,3.793841
1560.3496250634562,8536.056,3.793514
1560.37005919675,8538.277,3.7926784
1560.3904934302846,8547.102,3.7946193
1560.410927464167,8534.035,3.7933095
1560.4313615981591,8534.605,3.7932882
1560.4517958323922,8535.296,3.7922955
1560.4722298668567,8537.21,3.7941258
1560.4926641015481,8531.932,3.7937865
1560.513098236479,8538.77,3.7940252
1560.533532271642,8533.022,3.793456
1560.5539665070319,8539.977,3.7941723
1560.5744006426612,8535.476,3.7955542
