time,flux,flux_err
1559.2257038619646,,
1559.2461379365923,1034307.3,26.11873
1559.2665721114536,1034127.6,26.206816
1559.2870063865412,1034127.44,26.18147
1559.3074404618674,1034099.75,26.180616
1559.3278746374272,1034144.0,26.231049
1559.3483089132133,1034139.5,26.219183
1559.368742989238,1034078.8,26.24159
1559.389177265497,1034050.3,26.246634
1559.4096114419808,1034050.6,26.24495
1559.4300456187048,1034046.75,26.243168
1559.4504797956615,1034004.7,26.248281
1559.4709139728438,1034137.9,26.255037
1559.4913481502663,1034078.94,26.284153
1559.5117823279215,1034118.4,26.309845
1559.5322165058024,1034110.6,26.291224
1559.5526506839233,1034117.1,26.293917
1559.573084862277,1034065.06,26.285765
1559.5935190408563,1034101.5,26.322472
1559.6139532196758,1033992.25,26.319109
1559.634387398728,1033969.4,26.304117
1559.6548215781222,1034073.94,26.32277
1559.6752558576409,1034248.25,26.340668
1559.6956899373909,1034242.94,26.333967
1559.7161241173671,1034257.56,26.346027
1559.7365583975843,1034166.5,26.337128
1559.7569924780328,1034225.4,26.328985
1559.7774267587083,1034207.0,26.36741
1559.7978609396232,1034174.25,26.360975
1559.8182950207702,1034301.8,26.360867
1559.8387293021442,1034137.3,26.366789
1559.8591634837576,1034241.8,26.358025
1559.879597565603,1034110.94,26.364506
1559.9000318476756,1034174.0,26.366392
1559.9204660299874,1034159.1,26.354874
1559.9409003125256,1034182.9,26.379498
1559.9613343953024,1034199.8,26.362728
1559.9817685783128,1034199.44,26.374697
1560.002202861433,1034154.5,26.392525
1560.0226369449083,1034124.6,26.374146
1560.0430711286172,1034147.6,26.387814
1560.0635054125523,1034117.94,26.364697
1560.083939496726,1034058.06,26.370886
1560.1043737811342,1034128.44,26.377665
1560.124807965767,1034161.3,26.39173
1560.145242050523,1034125.2,26.376186
1560.1656763356295,1034121.6,26.391926
1560.186110520961,1034136.5,26.398214
1560.2065446065317,1034176.4,26.402245
1560.2269788922204,1034231.3,26.398085
1560.2474130782502,1034217.9,26.401873
1560.2678471645195,1034165.2,26.403063
1560.2882814509067,1034173.9,26.399097
1560.308715637635,1034178.5,26.402966
1560.329149824487,1034196.3,26.407711
1560.3495840116884,1034186.2,26.398264
1560.3700181991153,1034176.94,26.38949
1560.3904524866666,1034199.5,26.409142
1560.4108865744493,1034120.2,26.400068
1560.4313207625746,1034161.75,26.409582
1560.4517550508244,1034140.7,26.398117
1560.472189139422,1034190.9,26.394703
1560.4926234281302,1034162.2,26.414083
1560.5130576170777,1034114.6,26.412798
1560.5334917063738,1034193.94,26.416153
1560.5539259957804,1034207.06,26.414675
1560.5743601854265,1034178.1,26.411991
1560.5947942753046,1034165.2,26.40849
1560.6152285655262,1034146.44,26.408888
1560.6356627558707,1034282.75,26.397575
1560.656096946448,1034198.75,26.405354
1560.676531137251,1034210.25,26.417406
1560.696965328294,1034173.94,26.409239
1560.7378337110713,1034217.9,26.42369
1560.7582679028128,1034282.7,26.416004
1560.7787021947806,1034254.3,26.41846
1560.7991362868706,1034128.9,26.416412
1560.8195704793106,1034152.8,26.405716
1560.840004771977,1034121.8,26.40405
1560.9626099325396,1034289.3,26.374891
1560.9830440268415,1034235.06,26.398064
1561.0034783212614,1034057.3,26.420738
1561.023912515906,1034206.2,26.397753
1561.0443468109079,1034246.25,26.373165
1561.0647809060247,1034272.4,26.395515
1561.0852151013678,1034334.2,26.412867
1561.1056493969518,1034273.8,26.433432
1561.126083492767,1034230.9,26.420393
1561.1465176888087,1034268.4,26.414812
1561.1669519850911,1034314.44,26.429121
1561.187386081605,1034372.94,26.4082
1561.207820278345,1034313.8,26.42804
1561.228254575326,1034234.75,26.43411
1561.2486886724218,1034315.44,26.443525
1561.2691229698612,1034248.25,26.43009
1561.28955716754,1034297.9,26.435196
1561.309991365335,1034226.9,26.442724
1561.330425563472,1034207.6,26.436724
1561.3508597617329,1034272.4,26.432087
1561.3712939603429,1034264.0,26.430096
1561.391728159062,1034233.9,26.446644
1561.4121623580213,1034253.4,26.438875
1561.4325966573233,1034301.25,26.441593
1561.4530307567475,1034293.25,26.442715
1561.4734649564052,1034316.9,26.43885
1561.4938991562958,1034297.3,26.440004
1561.514333356412,1034237.25,26.439728
1561.5347675567682,1034278.1,26.43944
1561.5552018573508,1034284.5,26.447235
1561.5756359580555,1034217.6,26.440872
1561.5960701591102,1034305.7,26.434078
1561.6165044603986,1034275.44,26.438286
1561.6369385617945,1034344.7,26.441124
1561.6573728635485,1034296.56,26.441078
1561.677807065411,1034361.4,26.439322
1561.6982411675126,1034212.1,26.443209
1561.718675469965,1034220.8,26.43761
1561.7391096725332,1034149.8,26.437252
1561.7595437753262,1034254.1,26.445837
1561.7799780783607,1034194.7,26.441984
1561.80041228162,1034358.44,26.438215
1561.8208465851203,1034254.5,26.443644
1561.8412806888518,1034224.0,26.447231
1561.8617148927005,1034290.8,26.446278
1561.882149196892,1034296.25,26.440002
1561.902583301322,1034237.0,26.440165
1561.923017505862,1034282.1,26.437164
1561.9434518107591,1034348.44,26.4448
1561.9638859157712,1034220.3,26.446287
1561.984320121017,1034226.7,26.443626
1562.004754426489,1034275.2,26.439896
1562.0251886322003,1034277.94,26.449295
1562.0456228382536,1034275.5,26.441145
1562.0660570443142,1034300.7,26.448002
1562.0864911507233,1034231.9,26.438742
1562.1069254573595,1034298.75,26.439262
1562.127359664235,1034307.5,26.444715
1562.1477937712261,1034291.75,26.44789
1562.1682280785608,1034259.44,26.411089
1562.1886622860184,1034250.0,26.393925
1562.209096593826,1034230.7,26.433449
1562.2295307017412,1034270.0,26.432566
1562.2499649098972,1034222.6,26.438251
1562.270399218287,1034235.06,26.442247
1562.2908333269006,1034253.9,26.427048
1562.3112675357552,1034312.0,26.4419
1562.3317018448433,1034257.94,26.447495
1562.352135954039,1034206.2,26.433876
1562.372570263593,1034298.06,26.446684
1562.3930044733788,1034247.8,26.440567
1562.413438583273,1034270.2,26.428675
1562.433872893409,1034390.6,26.431116
1562.4543071038934,1034287.25,26.440067
1562.4747412144861,1034285.7,26.429655
1562.4951755253205,1034240.6,26.444384
1562.515609736387,1034304.75,26.439016
1562.5360439475626,1034280.8,26.443048
1562.5564781590947,1034307.2,26.427946
1562.5769123708596,1034411.0,26.429438
1562.5973466827345,1034273.94,26.440218
1562.6177807949643,1034361.2,26.442663
1562.6382150073114,1034278.44,26.424433
1562.6586493198847,1034261.8,26.442854
1562.6790835326974,1034302.8,26.435099
1562.6995176457422,1034293.0,26.433865
1562.719951959014,1034232.5,26.438871
1562.7403860725244,1034327.9,26.43783
1562.760820386262,1034280.7,26.438627
1562.7812546001223,1034201.94,26.424791
1562.8016887143312,1034259.2,26.438719
1562.822123028658,1034267.56,26.430252
1562.8425572432097,1034356.5,26.442936
1562.8629913580007,1034221.2,26.432188
1562.8834256731352,1034297.0,26.435991
1562.9038598882762,1034185.8,26.43261
1562.9242940037657,1034190.75,26.423878
1562.9447283194895,1034139.2,26.43657
1562.9651625354381,1034192.4,26.430264
1562.9855968515112,1034235.1,26.42612
1563.0060309678083,1034264.56,26.43272
1563.0264651844627,1034172.56,26.429638
1563.0468995012343,1034223.4,26.440353
1563.0673336182372,1034267.94,26.438246
1563.0877678354664,1034174.0,26.419577
1563.10820215282,1034282.5,26.43487
1563.128636270514,1034169.44,26.422285
1563.1490705883334,1034197.0,26.426212
1563.1695048065012,1034203.1,26.437023
